row_id,address_line_1,address_line_2,city,state,zip,phone,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,drive-thru,mobile-order,dunkin-card,kcup,curbside-pickup,has-baskin-robbins,loc_lat,loc_long
85,5225 W Baseline Rd,Suite 101,Laveen,AZ,85339,(602) 237-0282,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
86,8002 N Cortaro Rd,,Marana,AZ,85743,(520) 308-4385,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,32.3473832,-111.1000015
87,15406 N Maricopa Rd,,Maricopa,AZ,85139,(480) 802-5000,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 7:00 PM,False,False,False,False,False,False,33.02372535,-112.04973429065595
88,20595 S John Wayne Parkway,,Maricopa,AZ,85139,(520) 251-9241,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
89,1116 S Crismon Rd,,Mesa,AZ,85208,(480) 354-1423,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.3945449,-111.6161497
90,1230 E Baseline Rd,,Mesa,AZ,85204,(480) 813-1342,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.3795321,-111.806091
91,1835 S Greenfield Rd,,Mesa,AZ,85206,(480) 545-6332,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.3921895,-111.7364805
92,1958 E Brown Rd,,Mesa,AZ,85203,(480) 833-1116,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.43763945,-111.78931018078629
93,2105 S Alma School Rd,,Mesa,AZ,85210,(480) 838-1081,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.376840258084265,-111.85957399444915
94,6606 E. McKellips Rd,#101,Mesa,AZ,85215,(480) 830-9428,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,False,True,True,True,True,False,N/A,N/A
95,522 W Mariposa Rd,,Nogales,AZ,85621,(520) 399-6715,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,False,False,False,False,False,31.365881929203848,-110.94060225471458
96,7805 N Oracle Rd,Ste 101,Oro Valley,AZ,85704,(520) 575-1118,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
97,401 S Beeline Hwy,Ste 100,Payson,AZ,85541,(928) 474-4932,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 1:00 PM,5:00 AM - 5:00 PM,True,True,True,True,False,False,N/A,N/A
98,24786 N. 67th Avenue,,Peoria,AZ,85383,(623) 777-3500,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,False,True,True,False,False,33.7510221,-112.204191
99,8386 W Thunderbird Rd,,Peoria,AZ,85381,(623) 412-8888,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,False,True,True,False,False,33.6104424,-112.239572
100,9940 W Happy Valley Rd,Ste 1080,Peoria,AZ,85383,(623) 376-6332,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,False,True,True,False,False,N/A,N/A
101,1000 East Bell Road,,Phoenix,AZ,85022,(602) 457-4777,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,True,False,33.6408604,-112.05961477262449
102,102 N Central Ave,Suite 102,Phoenix,AZ,85004,(480) 498-7773,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,7:00 AM - 6:00 PM,False,True,True,True,True,False,N/A,N/A
103,1025 N 67th Ave,Suite 5,Phoenix,AZ,85043,(623) 208-5055,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,True,False,N/A,N/A
104,1543 E Bethany Home Rd,,Phoenix,AZ,85014,(602) 313-8824,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 7:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,33.52332455,-112.04787355291475
105,15530 N Tatum Blvd,,Phoenix,AZ,85032,(602) 788-7029,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,True,True,True,True,True,False,33.62693084235916,-111.9779028757273
106,1615 N 99th Ave,,Phoenix,AZ,85037,(623) 936-6317,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,False,True,True,True,False,False,33.465107450000005,-112.27207950694626
107,18631 N 19th Ave,,Phoenix,AZ,85027,(623) 581-1070,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.6561082,-112.0982166
108,1909 W Baseline Rd,,Phoenix,AZ,85041,(602) 457-4600,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,True,False,33.37780081632653,-112.1004705
109,1931 W. Northern Ave,,Phoenix,AZ,85021,(602) 242-1861,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.5528542,-112.10108704078584
110,21250 N Cave Creek Rd,,Phoenix,AZ,85024,(602) 687-7372,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.6791978,-112.03165543314525
111,2131 E Camelback Rd,Ste 100,Phoenix,AZ,85016,(602) 840-0154,5:30 AM - 4:00 PM,5:30 AM - 3:00 PM,5:30 AM - 4:00 PM,5:30 AM - 4:00 PM,5:30 AM - 4:00 PM,5:30 AM - 4:00 PM,5:00 AM - 7:00 PM,False,True,True,True,False,False,N/A,N/A
112,21705 N 19th Ave,Ste 118,Phoenix,AZ,85027,(623) 780-4568,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
113,2322 E. Thomas Rd,,Phoenix,AZ,85016,(602) 954-8464,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,True,False,True,True,True,False,33.48038517644618,-112.03159988614773
114,2345 W. Thomas Rd,,Phoenix,AZ,85015,(602) 253-8657,3:00 AM - 7:00 PM,3:00 AM - 7:00 PM,3:00 AM - 7:00 PM,3:00 AM - 7:00 PM,3:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.480563,-112.110413
115,2420 W. Bethany Home Rd,Suite 129,Phoenix,AZ,85015,(602) 864-2744,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
116,3137 E Cactus Rd,,Phoenix,AZ,85032,(602) 765-4951,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.596900178956496,-112.0144833672834
117,4130 E. Thomas Rd,,Phoenix,AZ,85018,(602) 606-2708,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,True,False,True,True,True,False,33.48048659142621,-111.99276505177203
118,4923 E Chandler Blvd,,Phoenix,AZ,85048,(480) 705-2376,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,True,True,True,True,False,False,33.30518280283026,-111.97845249302456
119,678 E Thunderbird Rd,,Phoenix,AZ,85022,(602) 535-4804,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,True,True,True,True,False,False,33.6080367,-112.06571338102745
120,9140 W. Thomas Rd,Suite B 101,Phoenix,AZ,85037,(623) 877-9025,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,True,True,True,False,False,N/A,N/A
121,Phoenix Sky Harbor Airport,,Phoenix,AZ,85034,(480) 238-4435,4:30 AM - 12:00 PM,4:30 AM - 12:00 PM,4:30 AM - 12:00 PM,4:30 AM - 12:00 PM,4:30 AM - 12:00 PM,Closed,Closed,False,False,False,False,False,False,33.4238153,-111.97902571364577
122,3015 N Glassford Hill Rd,,Prescott Valley,AZ,86314,(928) 458-5600,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 9:00 PM,True,True,True,True,True,True,34.5860463,-112.3406474
123,18490 S Rittenhouse Road,,Queen Creek,AZ,85142,(480) 988-3925,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.2451777,-111.6173423
124,21148 E. Rittenhouse Rd,Suite 101,Queen Creek,AZ,85142,(480) 888-0165,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 4:00 PM,True,True,True,True,False,False,N/A,N/A
125,40615 N Gantzel Rd,Ste 101,Queen Creek,AZ,85140,(480) 987-5292,4:00 AM - 7:00 PM,4:00 AM - 4:00 PM,4:00 AM - 7:00 PM,4:00 AM - 3:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,4:00 AM - 4:00 PM,True,True,True,True,False,False,N/A,N/A
126,6028 W Hunt Hwy,,Queen Creek,AZ,85142,(480) 865-3350,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,False,False,False,False,False,33.20385865,-111.63069764506864
127,15980 S Rancho Sahuarita Blvd,Suite 100,Sahuarita,AZ,85629,(520) 207-4194,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,True,N/A,N/A
128,1662 W Hunt Hwy,,San Tan Valley,AZ,85143,(480) 987-5043,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.1727431,-111.5751893
129,10240 N 90th St,,Scottsdale,AZ,85258,(480) 661-1715,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,5:00 AM - 3:00 PM,4:00 AM - 3:00 PM,True,True,True,True,False,False,33.5794711,-111.8873162
130,11218 N Frank Lloyd Wright Bvd,,Scottsdale,AZ,85259,(480) 860-0036,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,True,True,True,True,False,False,33.58869621727471,-111.83592722403819
131,15223 N 87th St,Suite 125,Scottsdale,AZ,85260,(480) 998-1822,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,True,True,True,True,True,False,N/A,N/A
132,7333 N Pima Rd,Great Wolf Lodge,Scottsdale,AZ,85258,(480) 948-9653,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,False,False,False,False,False,False,N/A,N/A
133,7919 E Thomas Rd,,Scottsdale,AZ,85251,(480) 970-1945,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,5:00 AM - 7:00 PM,5:00 AM - 9:00 PM,True,True,True,True,True,False,33.4789369,-111.909564
134,8847 E Talking Stick Way,,Scottsdale,AZ,85258,(480) 291-6590,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 10:00 PM,True,True,True,True,True,True,33.5380694,-111.89019818325521
135,1000 Winrow Ave,,Sierra Vista,AZ,85613,(520) 457-7063,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,7:00 AM - 2:00 PM,7:00 AM - 2:00 PM,True,True,True,True,False,False,31.5510469,-110.3487007
136,13953 W Waddell Rd,,Surprise,AZ,85379,(480) 498-7978,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,True,False,33.608728400000004,-112.36041005533423
137,17031 W Bell Rd,,Surprise,AZ,85374,(623) 214-0516,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,False,True,True,False,False,33.63902134873157,-112.42553555014281
138,1335 W. University Dr,Suite 11,Tempe,AZ,85281,(480) 446-0403,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,False,True,True,True,False,False,N/A,N/A
139,1342 W Warner Rd,Ste 101,Tempe,AZ,85284,(480) 634-6441,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,True,True,True,True,False,False,N/A,N/A
140,1740 E Broadway Rd,,Tempe,AZ,85282,(480) 219-4101,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 4:00 PM,True,True,True,True,False,False,33.407593,-111.91028889795919
141,1811 N. Scottsdale Rd,Bldg C,Tempe,AZ,85281,(480) 947-3999,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,False,True,True,True,False,N/A,N/A
142,1830 E Warner Rd,,Tempe,AZ,85284,(480) 838-9225,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,33.335054549999995,-111.9093256591446
143,4715 S Rural Rd,,Tempe,AZ,85282,(480) 361-4745,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,True,True,True,True,False,False,33.3801216,-111.9278155
144,6375 S Kyrene Rd,,Tempe,AZ,85283,,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,False,False,False,False,False,33.3640398,-111.9452533228395
145,10200 East Old Vail Rd,,Tucson,AZ,85747,(520) 207-4760,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,32.08976486505105,-110.77828513180229
146,1066 W Grant Rd,,Tucson,AZ,85705,(520) 526-2417,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,32.2503147,-110.978072
147,1655 W. Valencia Rd,Suite 101,Tucson,AZ,85746,(520) 729-1407,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,True,N/A,N/A
148,2553 N Campbell Ave,,Tucson,AZ,85719,(520) 795-3086,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,32.2635751,-110.9438254
149,4676 E. Grant Rd,,Tucson,AZ,85712,(520) 795-7142,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,True,True,True,True,False,True,32.2502801,-110.8931883
150,5346 E 22nd St,,Tucson,AZ,85711,(520) 790-5892,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,True,32.2070028,-110.8715491
151,7073 E Tanque Verde Rd,,Tucson,AZ,85715,(520) 722-5505,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,32.2467587,-110.8522258
152,904 E. University Blvd,,Tucson,AZ,85719,(520) 882-7711,Closed,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,7:00 AM - 3:00 PM,Closed,False,True,True,True,False,True,32.2315493,-110.9577818
153,9485 E Broadway Blvd,,Tucson,AZ,85710,(520) 495-4805,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,True,True,True,True,False,False,32.221285449999996,-110.7902376248818
154,Tucson Int'L Airport,Tucson International Airport,Tucson,AZ,85756,(520) 276-6228,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,False,False,False,False,False,False,N/A,N/A
155,11181 S Frontage Rd,,Yuma,AZ,85367,(928) 342-1860,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 4:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,32.6676999,-114.4066321
156,1651 S 4th Ave,Ste A-1,Yuma,AZ,85364,(928) 782-5548,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,True,True,True,True,False,False,N/A,N/A
157,2708 Pine St,,Arkadelphia,AR,71923,(870) 464-1553,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,True,34.122924,-93.081363
158,2309 SE 14th St,,Bentonville,AR,72712,(479) 268-3545,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,36.35666041907279,-94.1865667564136
159,2234 N Reynolds Rd,,Bryant,AR,72022,(501) 847-6007,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,False,True,True,False,False,34.61674461797753,-92.49823676404495
160,170 Valley St,,Caddo Valley,AR,71923,(870) 245-3119,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,False,False,False,False,False,False,34.1739875,-93.0714918
161,7401 Phoenix Ave,,Fort Smith,AR,72903,(479) 222-6845,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,False,True,True,False,False,35.346835,-94.351048
162,1326 North Hwy 62/65,,Harrison,AR,72602,(870) 210-2063,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,False,True,True,True,False,False,N/A,N/A
163,3340 Central Ave,,Hot Springs,AR,71913,(501) 701-4310,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,True,34.4433368,-93.0895748
164,10121 N Rodney Parham Rd,,Little Rock,AR,72227,(501) 229-7170,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,34.765378877499835,-92.38609041792252
165,2894 W Sunset Ave,Harps Supermaket,Springdale,AR,72762,(479) 347-7489,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,N/A,N/A
166,410 Napa Junction Rd,Suite 100,American Canyon,CA,94503,(707) 320-0685,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,False,N/A,N/A
167,5621 Outlets At Tejon Parkway,,Arvin,CA,93203,(661) 885-3400,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,True,N/A,N/A
